device_time_stamp,system_time_stamp,left_gaze_direction_unit_vector,left_gaze_direction_validity,left_gaze_origin_position_in_hmd_coordinates,left_gaze_origin_validity,left_pupil_diameter,left_pupil_validity,left_pupil_position_in_tracking_area,left_pupil_position_validity,right_gaze_direction_unit_vector,right_gaze_direction_validity,right_gaze_origin_position_in_hmd_coordinates,right_gaze_origin_validity,right_pupil_diameter,right_pupil_validity,right_pupil_position_in_tracking_area,right_pupil_position_validity
5592078594,89951525409,"(-0.5170135498046875, -0.266021728515625, 0.813568115234375)",1,"(32.48793029785156, 7.8651123046875, -38.08012390136719)",1,4.140045166015625,1,"(0.58331298828125, 0.4327056109905243)",1,"(-0.43389892578125, -0.2898101806640625, 0.8530731201171875)",1,"(-30.40191650390625, 5.9406280517578125, -35.85749816894531)",1,4.0824127197265625,1,"(0.5479547381401062, 0.4875105321407318)",1
5592086926,89951533741,"(-0.516754150390625, -0.2772674560546875, 0.8099822998046875)",1,"(32.50178527832031, 7.8727264404296875, -38.08564758300781)",1,4.1437530517578125,1,"(0.5827912092208862, 0.43410277366638184)",1,"(-0.43560791015625, -0.2861480712890625, 0.853424072265625)",1,"(-30.39422607421875, 5.9626617431640625, -35.91474914550781)",1,4.09552001953125,1,"(0.5479559898376465, 0.4867500364780426)",1
5592095258,89951542073,"(-0.514495849609375, -0.2762908935546875, 0.811737060546875)",1,"(32.5145263671875, 7.848785400390625, -37.9744873046875)",1,4.1139373779296875,1,"(0.5819941759109497, 0.4337821900844574)",1,"(-0.435791015625, -0.28314208984375, 0.854339599609375)",1,"(-30.391998291015625, 5.97235107421875, -35.94392395019531)",1,4.059326171875,1,"(0.5479128956794739, 0.4862390458583832)",1
5592103589,89951550404,"(-0.5142364501953125, -0.27789306640625, 0.8113555908203125)",1,"(32.52015686035156, 7.8344879150390625, -37.912078857421875)",1,4.1472930908203125,1,"(0.5816503763198853, 0.4339507818222046)",1,"(-0.4358673095703125, -0.285491943359375, 0.853515625)",1,"(-30.3897705078125, 5.982025146484375, -35.97264099121094)",1,4.080810546875,1,"(0.5478697419166565, 0.48650574684143066)",1
5592111921,89951558736,"(-0.5128631591796875, -0.278045654296875, 0.8121795654296875)",1,"(32.52484130859375, 7.8280029296875, -37.86836242675781)",1,4.12408447265625,1,"(0.581306517124176, 0.4337821900844574)",1,"(-0.4347076416015625, -0.2855224609375, 0.854095458984375)",1,"(-30.390304565429688, 5.9793853759765625, -35.96601867675781)",1,4.0865936279296875,1,"(0.5477210879325867, 0.4865185618400574)",1
5592120252,89951567067,"(-0.512542724609375, -0.278656005859375, 0.812164306640625)",1,"(32.52412414550781, 7.8240966796875, -37.86181640625)",1,4.1318817138671875,1,"(0.5812696218490601, 0.4339507818222046)",1,"(-0.433563232421875, -0.285369873046875, 0.854736328125)",1,"(-30.390838623046875, 5.9767608642578125, -35.959381103515625)",1,4.0794830322265625,1,"(0.5475724339485168, 0.48650574684143066)",1
5592128584,89951575399,"(-0.5119476318359375, -0.278167724609375, 0.812713623046875)",1,"(32.52339172363281, 7.8280029296875, -37.86836242675781)",1,4.123199462890625,1,"(0.5812327861785889, 0.4337821900844574)",1,"(-0.4328155517578125, -0.285247802734375, 0.8551483154296875)",1,"(-30.390945434570312, 5.9697113037109375, -35.93705749511719)",1,4.0582427978515625,1,"(0.5474511981010437, 0.4865185618400574)",1
5592136915,89951583730,"(-0.5117950439453125, -0.2767333984375, 0.81329345703125)",1,"(32.522186279296875, 7.83538818359375, -37.91264343261719)",1,4.126190185546875,1,"(0.5812696218490601, 0.43370386958122253)",1,"(-0.4330291748046875, -0.2848968505859375, 0.85516357421875)",1,"(-30.39105224609375, 5.9626617431640625, -35.91474914550781)",1,4.080718994140625,1,"(0.5474700331687927, 0.48650574684143066)",1
5592145247,89951592062,"(-0.512115478515625, -0.2773284912109375, 0.812896728515625)",1,"(32.52339172363281, 7.8280029296875, -37.86836242675781)",1,4.1327362060546875,1,"(0.5812327861785889, 0.4336554706096649)",1,"(-0.432952880859375, -0.2848358154296875, 0.8552093505859375)",1,"(-30.39263916015625, 5.9636383056640625, -35.92036437988281)",1,4.0634613037109375,1,"(0.5475212335586548, 0.4865185618400574)",1
5592153578,89951600393,"(-0.51251220703125, -0.2765655517578125, 0.8129119873046875)",1,"(32.52369689941406, 7.8240966796875, -37.86181640625)",1,4.133880615234375,1,"(0.5812696218490601, 0.4336405098438263)",1,"(-0.432891845703125, -0.284576416015625, 0.8553314208984375)",1,"(-30.39422607421875, 5.964630126953125, -35.92596435546875)",1,4.046173095703125,1,"(0.5475724339485168, 0.48650574684143066)",1
5592161910,89951608725,"(-0.5129241943359375, -0.27581787109375, 0.8129119873046875)",1,"(32.52400207519531, 7.8201751708984375, -37.855255126953125)",1,4.135223388671875,1,"(0.581306517124176, 0.43362557888031006)",1,"(-0.4337158203125, -0.28436279296875, 0.8549957275390625)",1,"(-30.394790649414062, 5.9706878662109375, -35.94267272949219)",1,4.0415802001953125,1,"(0.5477210879325867, 0.4864291846752167)",1
5592170241,89951617056,"(-0.5218048095703125, -0.27587890625, 0.8072052001953125)",1,"(32.51557922363281, 7.7621917724609375, -37.48283386230469)",1,4.14886474609375,1,"(0.582645058631897, 0.43254584074020386)",1,"(-0.4303436279296875, -0.28759765625, 0.8556060791015625)",1,"(-30.434738159179688, 6.070892333984375, -36.19065856933594)",1,4.044342041015625,1,"(0.5488788485527039, 0.4855884313583374)",1
5592178573,89951625388,"(-0.525787353515625, -0.273834228515625, 0.805328369140625)",1,"(32.511474609375, 7.7229766845703125, -37.237060546875)",1,4.1521148681640625,1,"(0.5832096934318542, 0.4315173327922821)",1,"(-0.441986083984375, -0.2886505126953125, 0.84930419921875)",1,"(-30.43756103515625, 6.03399658203125, -35.98268127441406)",1,4.0171356201171875,1,"(0.5504909753799438, 0.4853712320327759)",1
5592186904,89951633719,"(-0.515594482421875, -0.274383544921875, 0.8116912841796875)",1,"(32.48565673828125, 7.8561553955078125, -37.689483642578125)",1,4.1254425048828125,1,"(0.5830480456352234, 0.4306195080280304)",1,"(-0.4381561279296875, -0.289276123046875, 0.85107421875)",1,"(-30.440872192382812, 5.9980010986328125, -35.76930236816406)",1,4.0134124755859375,1,"(0.5499170422554016, 0.4846641421318054)",1
5592195236,89951642051,"(-0.513671875, -0.2812042236328125, 0.8105926513671875)",1,"(32.486968994140625, 7.84149169921875, -37.5321044921875)",1,4.11212158203125,1,"(0.5826913714408875, 0.4306703209877014)",1,"(-0.438873291015625, -0.276519775390625, 0.8549346923828125)",1,"(-30.448867797851562, 6.0018157958984375, -35.703948974609375)",1,4.013214111328125,1,"(0.5502396821975708, 0.4820314645767212)",1
5592203567,89951650382,"(-0.515411376953125, -0.2759246826171875, 0.8112945556640625)",1,"(32.47271728515625, 7.97967529296875, -37.966156005859375)",1,4.1902618408203125,1,"(0.5835468769073486, 0.42879387736320496)",1,"(-0.44439697265625, -0.2884368896484375, 0.848114013671875)",1,"(-30.468994140625, 6.072052001953125, -35.86512756347656)",1,3.953643798828125,1,"(0.5518966913223267, 0.4829345643520355)",1
5592211899,89951658714,"(-0.51708984375, -0.279296875, 0.8090667724609375)",1,"(32.52906799316406, 8.056655883789062, -38.110565185546875)",1,4.1018524169921875,1,"(0.5819799900054932, 0.4278390407562256)",1,"(-0.4503936767578125, -0.2764129638671875, 0.8489532470703125)",1,"(-30.47100830078125, 6.0973968505859375, -35.80891418457031)",1,3.9918975830078125,1,"(0.5527701377868652, 0.47982093691825867)",1
5592220230,89951667045,"(-0.4745025634765625, -0.2815399169921875, 0.8339996337890625)",1,"(32.77400207519531, 8.3043212890625, -38.83586120605469)",1,3.9345703125,1,"(0.5675899982452393, 0.42480239272117615)",1,"(-0.427825927734375, -0.2645263671875, 0.8642730712890625)",1,"(-30.347427368164062, 6.317901611328125, -36.284088134765625)",1,3.973388671875,1,"(0.5454264879226685, 0.47407740354537964)",1
5592228562,89951675377,"(-0.360321044921875, -0.2982940673828125, 0.8838348388671875)",1,"(33.09461975097656, 9.24609375, -42.14909362792969)",1,3.867767333984375,1,"(0.5408188104629517, 0.42063069343566895)",1,"(-0.383697509765625, -0.295562744140625, 0.8748626708984375)",1,"(-30.012985229492188, 6.090911865234375, -34.7071533203125)",1,4.03619384765625,1,"(0.526343584060669, 0.4712308645248413)",1
