device_time_stamp,system_time_stamp,left_gaze_direction_unit_vector,left_gaze_direction_validity,left_gaze_origin_position_in_hmd_coordinates,left_gaze_origin_validity,left_pupil_diameter,left_pupil_validity,left_pupil_position_in_tracking_area,left_pupil_position_validity,right_gaze_direction_unit_vector,right_gaze_direction_validity,right_gaze_origin_position_in_hmd_coordinates,right_gaze_origin_validity,right_pupil_diameter,right_pupil_validity,right_pupil_position_in_tracking_area,right_pupil_position_validity
1448490569,500698548258,"(-0.007110595703125, -0.4488067626953125, 0.893585205078125)",1,"(33.22581481933594, 15.382568359375, -35.978302001953125)",1,4.419647216796875,1,"(0.48799607157707214, 0.11936125159263611)",1,"(0.049957275390625, -0.3013916015625, 0.952178955078125)",1,"(-29.679458618164062, 8.778976440429688, -35.736114501953125)",1,4.83880615234375,1,"(0.4570464789867401, 0.3800119459629059)",1
1448498900,500698556589,"(-0.006378173828125, -0.447052001953125, 0.89447021484375)",1,"(33.22296142578125, 15.380279541015625, -35.974273681640625)",1,4.4327239990234375,1,"(0.48798874020576477, 0.11896586418151855)",1,"(0.0500640869140625, -0.3081207275390625, 0.95001220703125)",1,"(-29.679458618164062, 8.768356323242188, -35.58113098144531)",1,4.8499298095703125,1,"(0.4570464789867401, 0.3800119459629059)",1
1448507232,500698564921,"(-0.0060882568359375, -0.44580078125, 0.8950958251953125)",1,"(33.22283935546875, 15.380233764648438, -35.985565185546875)",1,4.435577392578125,1,"(0.48794662952423096, 0.11879253387451172)",1,"(0.0518951416015625, -0.309600830078125, 0.949432373046875)",1,"(-29.681427001953125, 8.767608642578125, -35.54597473144531)",1,4.860565185546875,1,"(0.4568834602832794, 0.37993285059928894)",1
1448515563,500698573252,"(-0.0057830810546875, -0.444244384765625, 0.8958740234375)",1,"(33.22296142578125, 15.380279541015625, -35.99687194824219)",1,4.4294891357421875,1,"(0.48790454864501953, 0.11861921101808548)",1,"(0.0509033203125, -0.3111114501953125, 0.949005126953125)",1,"(-29.681655883789062, 8.758712768554688, -35.485382080078125)",1,4.8829498291015625,1,"(0.4570464789867401, 0.37993285059928894)",1
1448523895,500698581584,"(-0.005279541015625, -0.4456787109375, 0.895172119140625)",1,"(33.22418212890625, 15.382568359375, -36.000274658203125)",1,4.434722900390625,1,"(0.4877740442752838, 0.11879253387451172)",1,"(0.0519256591796875, -0.31170654296875, 0.9487457275390625)",1,"(-29.685394287109375, 8.7537841796875, -35.45487976074219)",1,4.884124755859375,1,"(0.4570464789867401, 0.37993285059928894)",1
1448532227,500698589916,"(-0.006500244140625, -0.4467620849609375, 0.894622802734375)",1,"(33.22538757324219, 15.384857177734375, -36.00367736816406)",1,4.4317779541015625,1,"(0.48790454864501953, 0.11896586418151855)",1,"(0.063079833984375, -0.3195648193359375, 0.9454498291015625)",1,"(-29.758468627929688, 8.9544677734375, -35.91157531738281)",1,4.9551849365234375,1,"(0.45824775099754333, 0.377643346786499)",1
1448540558,500698598247,"(-0.00653076171875, -0.4463958740234375, 0.894805908203125)",1,"(33.22419738769531, 15.385345458984375, -36.02699279785156)",1,4.4358978271484375,1,"(0.48794662952423096, 0.11907409876585007)",1,"(0.06195068359375, -0.2888336181640625, 0.9553680419921875)",1,"(-29.699920654296875, 8.783737182617188, -35.4996337890625)",1,4.9295806884765625,1,"(0.45628413558006287, 0.3758681118488312)",1
1448548890,500698606579,"(-0.024017333984375, -0.449920654296875, 0.892730712890625)",1,"(33.22869873046875, 15.49755859375, -36.46759033203125)",1,4.3857879638671875,1,"(0.4902607202529907, 0.11873098462820053)",1,"(0.0468292236328125, -0.333038330078125, 0.941741943359375)",1,"(-29.709304809570312, 8.7286376953125, -35.203369140625)",1,4.8084869384765625,1,"(0.45852065086364746, 0.3818591237068176)",1
1448557221,500698614910,"(-0.0083160400390625, -0.4686737060546875, 0.8833160400390625)",1,"(33.26179504394531, 15.58428955078125, -36.87898254394531)",1,4.4317474365234375,1,"(0.48649513721466064, 0.12163069099187851)",1,"(0.0642242431640625, -0.3168487548828125, 0.9462890625)",1,"(-29.7376708984375, 8.746429443359375, -35.17182922363281)",1,4.977569580078125,1,"(0.4573808014392853, 0.3783990442752838)",1
1448565553,500698623242,"(-0.0074462890625, -0.4986572265625, 0.86676025390625)",1,"(33.247467041015625, 15.777053833007812, -37.562652587890625)",1,4.33221435546875,1,"(0.4869253933429718, 0.12531380355358124)",1,"(0.0537109375, -0.3477325439453125, 0.9360504150390625)",1,"(-29.783279418945312, 8.817001342773438, -35.28321838378906)",1,4.7644500732421875,1,"(0.4602213203907013, 0.3815653920173645)",1
1448573884,500698631573,"(0.000701904296875, -0.5211639404296875, 0.8534393310546875)",1,"(33.24774169921875, 15.8988037109375, -37.53395080566406)",1,4.4184112548828125,1,"(0.48558738827705383, 0.1223822757601738)",1,"(0.058746337890625, -0.32421875, 0.9441375732421875)",1,"(-29.897323608398438, 8.991836547851562, -35.29161071777344)",1,5.2102203369140625,1,"(0.4641132354736328, 0.3713308572769165)",1
1448582216,500698639905,"(0.0344085693359375, -0.3419036865234375, 0.9391021728515625)",1,"(32.87947082519531, 23.726150512695312, -83.46966552734375)",1,2.339447021484375,1,"(0.48818108439445496, 0.14993645250797272)",1,"(0.221771240234375, -0.4571685791015625, 0.86126708984375)",1,"(-29.995040893554688, 9.191085815429688, -35.16645812988281)",1,4.393768310546875,1,"(0.4443702697753906, 0.38433465361595154)",1
1448590547,500698648236,"(nan, nan, nan)",0,"(nan, nan, nan)",0,,0,"(nan, nan)",0,"(nan, nan, nan)",0,"(nan, nan, nan)",0,,0,"(0.39510926604270935, 0.4388797879219055)",1
1448598879,500698656568,"(nan, nan, nan)",0,"(nan, nan, nan)",0,,0,"(nan, nan)",0,"(nan, nan, nan)",0,"(nan, nan, nan)",0,,0,"(0.6528195738792419, 0.9145379662513733)",1
1448607210,500698664899,"(nan, nan, nan)",0,"(nan, nan, nan)",0,,0,"(nan, nan)",0,"(nan, nan, nan)",0,"(nan, nan, nan)",0,,0,"(0.6573779582977295, 0.9151325225830078)",1
1448615542,500698673231,"(nan, nan, nan)",0,"(nan, nan, nan)",0,,0,"(nan, nan)",0,"(nan, nan, nan)",0,"(nan, nan, nan)",0,,0,"(nan, nan)",0
1448623873,500698681562,"(nan, nan, nan)",0,"(nan, nan, nan)",0,,0,"(nan, nan)",0,"(nan, nan, nan)",0,"(nan, nan, nan)",0,,0,"(nan, nan)",0
1448632205,500698689894,"(nan, nan, nan)",0,"(nan, nan, nan)",0,,0,"(nan, nan)",0,"(nan, nan, nan)",0,"(nan, nan, nan)",0,,0,"(0.6539149284362793, 0.9052370190620422)",1
1448640536,500698698225,"(nan, nan, nan)",0,"(nan, nan, nan)",0,,0,"(nan, nan)",0,"(nan, nan, nan)",0,"(nan, nan, nan)",0,,0,"(0.6504520177841187, 0.8999239206314087)",1
1448648868,500698706557,"(nan, nan, nan)",0,"(nan, nan, nan)",0,,0,"(nan, nan)",0,"(nan, nan, nan)",0,"(nan, nan, nan)",0,,0,"(0.6497083902359009, 0.9027848839759827)",1
1448657199,500698714888,"(nan, nan, nan)",0,"(nan, nan, nan)",0,,0,"(nan, nan)",0,"(nan, nan, nan)",0,"(nan, nan, nan)",0,,0,"(0.6489647626876831, 0.9056459069252014)",1
1448665531,500698723220,"(nan, nan, nan)",0,"(nan, nan, nan)",0,,0,"(nan, nan)",0,"(nan, nan, nan)",0,"(nan, nan, nan)",0,,0,"(nan, nan)",0
1448673862,500698731551,"(nan, nan, nan)",0,"(nan, nan, nan)",0,,0,"(nan, nan)",0,"(nan, nan, nan)",0,"(nan, nan, nan)",0,,0,"(nan, nan)",0
1448682194,500698739883,"(nan, nan, nan)",0,"(nan, nan, nan)",0,,0,"(nan, nan)",0,"(nan, nan, nan)",0,"(nan, nan, nan)",0,,0,"(0.41111236810684204, 0.4192156195640564)",1
1448690526,500698748215,"(-0.079132080078125, -0.652496337890625, 0.753631591796875)",1,"(33.20158386230469, 15.904815673828125, -32.08876037597656)",1,4.723907470703125,1,"(0.4998439848423004, 0.13943558931350708)",1,"(nan, nan, nan)",0,"(nan, nan, nan)",0,,0,"(0.45305711030960083, 0.4062710106372833)",1
1448698857,500698756546,"(-0.0434722900390625, -0.298675537109375, 0.9533538818359375)",1,"(33.082427978515625, 19.893585205078125, -63.061676025390625)",1,3.2323760986328125,1,"(0.49670127034187317, 0.1306084394454956)",1,"(0.0944061279296875, -0.337188720703125, 0.936676025390625)",1,"(-30.386581420898438, 7.9230499267578125, -31.22528076171875)",1,4.646087646484375,1,"(0.47588011622428894, 0.37787026166915894)",1
1448707189,500698764878,"(-0.0491790771484375, -0.533172607421875, 0.8445587158203125)",1,"(33.1141357421875, 16.281158447265625, -38.9326171875)",1,4.2429351806640625,1,"(0.4983636438846588, 0.12021583318710327)",1,"(0.079132080078125, -0.4612274169921875, 0.8837432861328125)",1,"(-30.046340942382812, 9.115707397460938, -35.16874694824219)",1,4.6989288330078125,1,"(0.46615901589393616, 0.3869500756263733)",1
1448715520,500698773209,"(-0.0467529296875, -0.53082275390625, 0.84619140625)",1,"(33.117401123046875, 16.110565185546875, -38.01347351074219)",1,4.3792266845703125,1,"(0.4978173077106476, 0.11850585043430328)",1,"(-0.0271148681640625, -0.3795318603515625, 0.924774169921875)",1,"(-30.014739990234375, 9.160736083984375, -35.43882751464844)",1,4.89593505859375,1,"(0.47958460450172424, 0.375247985124588)",1
1448723852,500698781541,"(-0.063446044921875, -0.5368499755859375, 0.841278076171875)",1,"(33.110595703125, 16.094268798828125, -38.09748840332031)",1,4.25018310546875,1,"(0.5007092356681824, 0.12297818064689636)",1,"(0.099456787109375, -0.2935791015625, 0.9507293701171875)",1,"(-30.42919921875, 7.248382568359375, -28.853469848632812)",1,5.295196533203125,1,"(0.4770877957344055, 0.37505677342414856)",1
1448732183,500698789872,"(-0.0612030029296875, -0.524169921875, 0.849395751953125)",1,"(33.10939025878906, 15.983016967773438, -37.66801452636719)",1,4.2800140380859375,1,"(0.5004366636276245, 0.12160209566354752)",1,"(0.051513671875, -0.392578125, 0.9182586669921875)",1,"(-29.996307373046875, 9.06591796875, -35.33348083496094)",1,4.9017333984375,1,"(0.4683745205402374, 0.3797529339790344)",1
1448740515,500698798204,"(-0.126678466796875, -0.5678558349609375, 0.8133087158203125)",1,"(33.33985900878906, 15.98388671875, -36.25776672363281)",1,4.589019775390625,1,"(0.5005725026130676, 0.11512580513954163)",1,"(0.0159454345703125, -0.3380279541015625, 0.9409942626953125)",1,"(-29.990875244140625, 8.930633544921875, -34.676513671875)",1,5.0688629150390625,1,"(0.47302672266960144, 0.37057340145111084)",1
1448748846,500698806535,"(-0.048095703125, -0.4909515380859375, 0.869842529296875)",1,"(33.08482360839844, 15.80657958984375, -36.56715393066406)",1,4.5528717041015625,1,"(0.49933815002441406, 0.11022508889436722)",1,"(0.0242767333984375, -0.380584716796875, 0.924407958984375)",1,"(-30.002029418945312, 8.957321166992188, -34.91322326660156)",1,4.830596923828125,1,"(0.4720982015132904, 0.3781614601612091)",1
1448757178,500698814867,"(-0.026885986328125, -0.5236968994140625, 0.851470947265625)",1,"(33.07447814941406, 15.810806274414062, -36.669586181640625)",1,4.3397216796875,1,"(0.4968893527984619, 0.11978026479482651)",1,"(-0.00115966796875, -0.404754638671875, 0.9144134521484375)",1,"(-29.970794677734375, 9.046066284179688, -35.321075439453125)",1,4.7508087158203125,1,"(0.4743465185165405, 0.38223448395729065)",1
1448765509,500698823198,"(-0.0433807373046875, -0.5297393798828125, 0.8470306396484375)",1,"(33.09074401855469, 15.875335693359375, -37.09185791015625)",1,4.2572784423828125,1,"(0.4986817240715027, 0.12278913706541061)",1,"(0.007049560546875, -0.340240478515625, 0.9403076171875)",1,"(-29.945892333984375, 9.039016723632812, -35.520843505859375)",1,4.875518798828125,1,"(0.47248971462249756, 0.37446755170822144)",1
1448773841,500698831530,"(-0.0594329833984375, -0.5023956298828125, 0.862579345703125)",1,"(33.08753967285156, 15.891128540039062, -37.194854736328125)",1,4.399505615234375,1,"(0.5009796023368835, 0.11597908288240433)",1,"(0.0177459716796875, -0.3624725341796875, 0.9318084716796875)",1,"(-29.943328857421875, 9.014739990234375, -35.4044189453125)",1,4.7849273681640625,1,"(0.4708615243434906, 0.37769684195518494)",1
1448782172,500698839861,"(-0.058990478515625, -0.499603271484375, 0.864227294921875)",1,"(33.09501647949219, 15.829513549804688, -36.81146240234375)",1,4.3702545166015625,1,"(0.5007002353668213, 0.11502193659543991)",1,"(0.0085906982421875, -0.3431243896484375, 0.939239501953125)",1,"(-29.93109130859375, 9.021102905273438, -35.4461669921875)",1,4.930938720703125,1,"(0.4717880189418793, 0.37482407689094543)",1
1448790504,500698848193,"(-0.0417327880859375, -0.4850616455078125, 0.87347412109375)",1,"(33.06639099121094, 15.819671630859375, -36.73225402832031)",1,4.1741790771484375,1,"(0.4996111989021301, 0.11274098604917526)",1,"(0.008880615234375, -0.3613739013671875, 0.932373046875)",1,"(-29.932891845703125, 9.034652709960938, -35.46385192871094)",1,4.77435302734375,1,"(0.4716744124889374, 0.37734994292259216)",1
1448798835,500698856524,"(-0.047637939453125, -0.4742431640625, 0.87908935546875)",1,"(33.07377624511719, 15.871017456054688, -37.08021545410156)",1,4.21160888671875,1,"(0.5000919103622437, 0.11091668903827667)",1,"(0.000396728515625, -0.3431396484375, 0.93927001953125)",1,"(-29.9273681640625, 9.027908325195312, -35.436920166015625)",1,4.8901519775390625,1,"(0.47271960973739624, 0.3745768666267395)",1
1448807167,500698864856,"(-0.047027587890625, -0.4708099365234375, 0.8809661865234375)",1,"(33.08116149902344, 15.917160034179688, -37.385284423828125)",1,4.2546539306640625,1,"(0.4996111989021301, 0.11042680591344833)",1,"(-0.000946044921875, -0.34332275390625, 0.939208984375)",1,"(-29.906478881835938, 9.066741943359375, -35.65711975097656)",1,4.7858428955078125,1,"(0.4720781743526459, 0.375214159488678)",1
1448815498,500698873187,"(-0.0269622802734375, -0.4830474853515625, 0.8751678466796875)",1,"(33.09892272949219, 15.843719482421875, -36.865570068359375)",1,4.4115142822265625,1,"(0.4958173334598541, 0.11028514057397842)",1,"(0.01318359375, -0.347412109375, 0.9376068115234375)",1,"(-29.917190551757812, 9.00909423828125, -35.3662109375)",1,4.76934814453125,1,"(0.4705239534378052, 0.375365674495697)",1
1448823830,500698881519,"(-0.0491790771484375, -0.5155181884765625, 0.8554534912109375)",1,"(33.09674072265625, 15.724258422851562, -36.09442138671875)",1,4.2800750732421875,1,"(0.4994004964828491, 0.11750204861164093)",1,"(0.0072021484375, -0.331817626953125, 0.94329833984375)",1,"(-29.908599853515625, 9.0587158203125, -35.55223083496094)",1,4.9365692138671875,1,"(0.4711836278438568, 0.3727019429206848)",1
1448832161,500698889850,"(-0.045806884765625, -0.46728515625, 0.882904052734375)",1,"(33.10887145996094, 15.694137573242188, -35.87408447265625)",1,4.35125732421875,1,"(0.4984048902988434, 0.10563444346189499)",1,"(0.003997802734375, -0.34039306640625, 0.9402618408203125)",1,"(-29.911483764648438, 9.044387817382812, -35.45892333984375)",1,4.9112701416015625,1,"(0.4716860055923462, 0.3737155795097351)",1
1448840493,500698898182,"(-0.04608154296875, -0.483978271484375, 0.8738555908203125)",1,"(33.0970458984375, 15.839218139648438, -36.71385192871094)",1,4.4530792236328125,1,"(0.4986627995967865, 0.10910359025001526)",1,"(0.0096282958984375, -0.329864501953125, 0.9439697265625)",1,"(-29.899917602539062, 8.988037109375, -35.18812561035156)",1,4.84600830078125,1,"(0.4704461693763733, 0.3719464838504791)",1
1448848825,500698906514,"(-0.048370361328125, -0.488555908203125, 0.8711700439453125)",1,"(33.10774230957031, 15.839691162109375, -36.66026306152344)",1,4.5094757080078125,1,"(0.4984966516494751, 0.10910236090421677)",1,"(0.00445556640625, -0.339813232421875, 0.9404754638671875)",1,"(-29.8831787109375, 8.991973876953125, -35.17539978027344)",1,4.7688446044921875,1,"(0.47046715021133423, 0.3732384443283081)",1
1448857156,500698914845,"(-0.03778076171875, -0.4947967529296875, 0.8681793212890625)",1,"(33.11895751953125, 15.873931884765625, -36.79454040527344)",1,4.380950927734375,1,"(0.49663329124450684, 0.1107826828956604)",1,"(-0.0087432861328125, -0.3415679931640625, 0.9398040771484375)",1,"(-29.868545532226562, 9.066787719726562, -35.48088073730469)",1,4.7585906982421875,1,"(0.47173067927360535, 0.37346351146698)",1
1448865488,500698923177,"(-0.04400634765625, -0.4798583984375, 0.8762359619140625)",1,"(33.12904357910156, 15.905227661132812, -36.97511291503906)",1,4.135650634765625,1,"(0.4974406361579895, 0.1095321848988533)",1,"(-0.0055389404296875, -0.347442626953125, 0.93768310546875)",1,"(-29.857284545898438, 9.116958618164062, -35.635498046875)",1,4.7791290283203125,1,"(0.4709230065345764, 0.37378814816474915)",1
1448873819,500698931508,"(-0.04364013671875, -0.480072021484375, 0.876129150390625)",1,"(33.144012451171875, 15.873825073242188, -36.6881103515625)",1,4.400360107421875,1,"(0.4964814782142639, 0.1062907725572586)",1,"(0.0225067138671875, -0.310272216796875, 0.9503631591796875)",1,"(-29.850799560546875, 9.11309814453125, -35.55938720703125)",1,4.9531707763671875,1,"(0.4670839011669159, 0.3675230145454407)",1
1448882151,500698939840,"(-0.03887939453125, -0.4633941650390625, 0.885284423828125)",1,"(33.15357971191406, 15.9326171875, -37.10145568847656)",1,4.33477783203125,1,"(0.49542462825775146, 0.10405557602643967)",1,"(0.00701904296875, -0.3180694580078125, 0.948028564453125)",1,"(-29.85015869140625, 9.112655639648438, -35.542236328125)",1,4.8673858642578125,1,"(0.4690631926059723, 0.3686816394329071)",1
1448890482,500698948171,"(-0.036590576171875, -0.4808502197265625, 0.8760223388671875)",1,"(33.15806579589844, 15.916946411132812, -36.992706298828125)",1,4.3705596923828125,1,"(0.4948650300502777, 0.10733877122402191)",1,"(0.0009307861328125, -0.324432373046875, 0.945892333984375)",1,"(-29.849502563476562, 9.11309814453125, -35.55938720703125)",1,4.7942657470703125,1,"(0.46979302167892456, 0.3698403239250183)",1
1448898814,500698956503,"(-0.0342864990234375, -0.484649658203125, 0.8740234375)",1,"(33.16246032714844, 15.915847778320312, -36.934234619140625)",1,4.3603515625,1,"(0.4943685233592987, 0.10766366124153137)",1,"(-0.000946044921875, -0.3314666748046875, 0.9434661865234375)",1,"(-29.848526000976562, 9.117355346679688, -35.560577392578125)",1,4.8183746337890625,1,"(0.47002801299095154, 0.37070250511169434)",1
1448907145,500698964834,"(-0.0476531982421875, -0.4874420166015625, 0.8718414306640625)",1,"(33.17887878417969, 15.866836547851562, -36.5943603515625)",1,4.4746856689453125,1,"(0.49556824564933777, 0.10679943114519119)",1,"(0.0003662109375, -0.3381500244140625, 0.9410858154296875)",1,"(-29.8475341796875, 9.121597290039062, -35.561767578125)",1,4.796630859375,1,"(0.46979302167892456, 0.37156471610069275)",1
1448915477,500698973166,"(-0.021759033203125, -0.4933013916015625, 0.86956787109375)",1,"(33.32920837402344, 15.720626831054688, -36.35102844238281)",1,4.45068359375,1,"(0.4857829809188843, 0.1136050671339035)",1,"(0.0459136962890625, -0.3264007568359375, 0.9441070556640625)",1,"(-29.68963623046875, 9.321121215820312, -36.668701171875)",1,4.924560546875,1,"(0.45804551243782043, 0.37174496054649353)",1
1448923808,500698981497,"(0.0742340087890625, -0.5146636962890625, 0.854156494140625)",1,"(33.57789611816406, 15.521713256835938, -36.13450622558594)",1,4.607025146484375,1,"(0.4618056118488312, 0.12542811036109924)",1,"(0.1079559326171875, -0.364990234375, 0.9247283935546875)",1,"(-29.27032470703125, 8.77423095703125, -34.98808288574219)",1,5.2064361572265625,1,"(0.4348474144935608, 0.38223862648010254)",1
1448932140,500698989829,"(0.1291656494140625, -0.4875030517578125, 0.863494873046875)",1,"(33.813720703125, 15.438949584960938, -36.628143310546875)",1,4.4164581298828125,1,"(0.44458091259002686, 0.13059136271476746)",1,"(0.1500701904296875, -0.36724853515625, 0.9179229736328125)",1,"(-28.89385986328125, 8.698028564453125, -35.27189636230469)",1,5.08319091796875,1,"(0.4152979254722595, 0.3877560496330261)",1
1448940471,500698998160,"(0.22821044921875, -0.5052947998046875, 0.8321990966796875)",1,"(34.04644775390625, 15.268997192382812, -36.46107482910156)",1,4.5769195556640625,1,"(0.4206448495388031, 0.14110690355300903)",1,"(0.2000732421875, -0.3624114990234375, 0.9102783203125)",1,"(-28.553421020507812, 8.614852905273438, -35.60369873046875)",1,5.062255859375,1,"(0.3958558142185211, 0.39284858107566833)",1
1448948803,500699006492,"(0.27227783203125, -0.5135650634765625, 0.813690185546875)",1,"(34.203399658203125, 15.135284423828125, -36.69267272949219)",1,4.6166229248046875,1,"(0.40784332156181335, 0.15206986665725708)",1,"(0.2574920654296875, -0.4586029052734375, 0.8505096435546875)",1,"(-28.334091186523438, 8.760360717773438, -36.848175048828125)",1,4.7492218017578125,1,"(0.3783857822418213, 0.4137386977672577)",1
1448957134,500699014823,"(0.2728424072265625, -0.5286865234375, 0.8037567138671875)",1,"(34.25848388671875, 15.149932861328125, -37.299652099609375)",1,4.7278594970703125,1,"(0.4051375091075897, 0.15974368155002594)",1,"(0.2640228271484375, -0.4730987548828125, 0.8404998779296875)",1,"(-28.281692504882812, 8.563796997070312, -36.187225341796875)",1,4.8132476806640625,1,"(0.37597766518592834, 0.41718223690986633)",1
1448965466,500699023155,"(0.2735748291015625, -0.491180419921875, 0.82696533203125)",1,"(34.27149963378906, 15.174514770507812, -37.48175048828125)",1,4.7407379150390625,1,"(0.4039987623691559, 0.15224944055080414)",1,"(0.2658233642578125, -0.4557952880859375, 0.849456787109375)",1,"(-28.321990966796875, 8.584152221679688, -36.3150634765625)",1,4.8423004150390625,1,"(0.3772149682044983, 0.41489124298095703)",1
1448973797,500699031486,"(0.2793731689453125, -0.493560791015625, 0.8235931396484375)",1,"(34.290130615234375, 15.1644287109375, -37.53045654296875)",1,4.6196441650390625,1,"(0.4026445746421814, 0.15452256798744202)",1,"(0.2501220703125, -0.45770263671875, 0.853179931640625)",1,"(-28.342529296875, 8.507522583007812, -36.07994079589844)",1,4.9144287109375,1,"(0.3804345428943634, 0.4157046377658844)",1
1448982129,500699039818,"(0.26947021484375, -0.512451171875, 0.8153228759765625)",1,"(34.29888916015625, 15.142532348632812, -37.426116943359375)",1,4.7840728759765625,1,"(0.4037262797355652, 0.15746231377124786)",1,"(0.2597503662109375, -0.4413299560546875, 0.858917236328125)",1,"(-28.351593017578125, 8.523406982421875, -36.16950988769531)",1,4.8341217041015625,1,"(0.379318505525589, 0.41355544328689575)",1
1448990460,500699048149,"(0.2637939453125, -0.5074615478515625, 0.820281982421875)",1,"(34.315765380859375, 15.139862060546875, -37.39161682128906)",1,4.740234375,1,"(0.40398484468460083, 0.15636759996414185)",1,"(0.267059326171875, -0.4575958251953125, 0.8480987548828125)",1,"(-28.354049682617188, 8.5360107421875, -36.220489501953125)",1,4.7687835693359375,1,"(0.378202885389328, 0.41621291637420654)",1
1448998792,500699056481,"(0.23773193359375, -0.558624267578125, 0.7946014404296875)",1,"(34.32798767089844, 15.153762817382812, -37.47837829589844)",1,4.5289154052734375,1,"(0.4082440137863159, 0.16833136975765228)",1,"(0.2682952880859375, -0.47393798828125, 0.8386688232421875)",1,"(-28.356521606445312, 8.548614501953125, -36.271453857421875)",1,4.7025146484375,1,"(0.3779434263706207, 0.41887035965919495)",1
1449007123,500699064812,"(0.2576904296875, -0.5255126953125, 0.8108062744140625)",1,"(34.332061767578125, 15.166091918945312, -37.53663635253906)",1,4.58740234375,1,"(0.4046168923377991, 0.1610977202653885)",1,"(0.265350341796875, -0.4757537841796875, 0.838592529296875)",1,"(-28.361526489257812, 8.549850463867188, -36.280487060546875)",1,4.631683349609375,1,"(0.37846240401268005, 0.41927146911621094)",1
1449015455,500699073144,"(0.2552337646484375, -0.5204620361328125, 0.8148345947265625)",1,"(34.33613586425781, 15.175384521484375, -37.54400634765625)",1,4.68475341796875,1,"(0.40453988313674927, 0.15897351503372192)",1,"(0.2697601318359375, -0.476165771484375, 0.836944580078125)",1,"(-28.366546630859375, 8.548614501953125, -36.271453857421875)",1,4.5623626708984375,1,"(0.3779434263706207, 0.41942963004112244)",1
1449023787,500699081476,"(0.2624359130859375, -0.5076904296875, 0.820587158203125)",1,"(34.339599609375, 15.175994873046875, -37.54866027832031)",1,4.673919677734375,1,"(0.40320196747779846, 0.1564187854528427)",1,"(0.26812744140625, -0.475067138671875, 0.8380889892578125)",1,"(-28.371109008789062, 8.5360107421875, -36.220489501953125)",1,4.63446044921875,1,"(0.37846240401268005, 0.4191499948501587)",1
1449032118,500699089807,"(0.2695465087890625, -0.49493408203125, 0.8260498046875)",1,"(34.34306335449219, 15.176589965820312, -37.55332946777344)",1,4.6629638671875,1,"(0.4018641412258148, 0.1538640409708023)",1,"(0.266448974609375, -0.4754791259765625, 0.8383941650390625)",1,"(-28.375686645507812, 8.530242919921875, -36.16950988769531)",1,4.707122802734375,1,"(0.37898141145706177, 0.41887035965919495)",1
1449040450,500699098139,"(0.2751312255859375, -0.468719482421875, 0.839385986328125)",1,"(34.36241149902344, 15.218597412109375, -37.85054016113281)",1,4.5735321044921875,1,"(0.39989471435546875, 0.14963890612125397)",1,"(0.2675933837890625, -0.4727020263671875, 0.839599609375)",1,"(-28.384429931640625, 8.526824951171875, -36.10804748535156)",1,4.665008544921875,1,"(0.3791499435901642, 0.4180681109428406)",1
1449048781,500699106470,"(0.26190185546875, -0.50994873046875, 0.8193511962890625)",1,"(34.37309265136719, 15.212326049804688, -37.82798767089844)",1,4.7320098876953125,1,"(0.4015812575817108, 0.1573193371295929)",1,"(0.26934814453125, -0.4705810546875, 0.8402252197265625)",1,"(-28.393173217773438, 8.523406982421875, -36.04656982421875)",1,4.710723876953125,1,"(0.379318505525589, 0.4172658920288086)",1
1449057113,500699114802,"(0.27197265625, -0.4835357666015625, 0.8319854736328125)",1,"(34.38121032714844, 15.199630737304688, -37.72828674316406)",1,4.65777587890625,1,"(0.39967918395996094, 0.15192289650440216)",1,"(0.247406005859375, -0.4373321533203125, 0.864593505859375)",1,"(-28.42425537109375, 8.514984130859375, -35.935546875)",1,4.9308624267578125,1,"(0.38400590419769287, 0.4110163152217865)",1
1449065444,500699123133,"(0.26727294921875, -0.490509033203125, 0.8294219970703125)",1,"(34.387298583984375, 15.184524536132812, -37.62303161621094)",1,4.6878204345703125,1,"(0.400246262550354, 0.15288466215133667)",1,"(0.2660980224609375, -0.4787139892578125, 0.8366546630859375)",1,"(-28.408599853515625, 8.490692138671875, -35.93113708496094)",1,4.6643218994140625,1,"(0.3803432583808899, 0.41875115036964417)",1
1449073776,500699131465,"(0.23614501953125, -0.51708984375, 0.82269287109375)",1,"(34.3043212890625, 15.255355834960938, -38.27317810058594)",1,4.5877685546875,1,"(0.408451646566391, 0.1619647592306137)",1,"(0.260101318359375, -0.45013427734375, 0.8542327880859375)",1,"(-28.442642211914062, 8.476272583007812, -36.10295104980469)",1,4.808380126953125,1,"(0.38259926438331604, 0.41616290807724)",1
1449082107,500699139796,"(0.2342376708984375, -0.515380859375, 0.824310302734375)",1,"(34.08592224121094, 15.03521728515625, -37.71839904785156)",1,4.7497711181640625,1,"(0.4180590808391571, 0.16713199019432068)",1,"(0.233123779296875, -0.45745849609375, 0.858123779296875)",1,"(-28.591842651367188, 8.309188842773438, -35.884002685546875)",1,4.7967529296875,1,"(0.3919726610183716, 0.42137816548347473)",1
