AdjustedTime,CombinedGazeRayWorldDirection,CombinedGazeRayWorldOrigin,CombinedGazeRayWorldValid,GazeData_TimeStamp,LeftGazeDirection,LeftGazeDirectionValid,LeftGazeOrigin,LeftGazeOriginValid,LeftGazeRayWorldDirection,LeftGazeRayWorldOrigin,LeftGazeRayWorldValid,LeftPupilDiameter,LeftPupilDiameterValid,Pose_Position,Pose_Rotation,Pose_Valid,RightGazeDirection,RightGazeDirectionValid,RightGazeOrigin,RightGazeOriginValid,RightGazeRayWorldDirection,RightGazeRayWorldOrigin,RightGazeRayWorldValid,RightPupilDiameter,RightPupilDiameterValid
29.893509,"(-0.88480460, -0.02283019, -0.46540270)","(431.39780000, 406.90710000, 460.21300000)",True,1011248926,"(0.14132690, -0.33851620, 0.93026730)",True,"(-0.03483830, 0.01188417, -0.04538281)",True,"(-0.88287440, -0.01948141, -0.46920510)","(431.42030000, 406.90340000, 460.19040000)",True,0.00292932,True,"(431.36210000, 406.90910000, 460.19050000)","(0.10625770, 0.88280370, 0.12348860, -0.44058780)",True,"(0.14918520, -0.34504700, 0.92663570)",True,"(0.02864191, 0.01110754, -0.03572118)",True,"(-0.88670890, -0.02617825, -0.46158640)","(431.37540000, 406.91070000, 460.23570000)",True,0.00340169,True
29.901841,"(-0.88947860, -0.02362418, -0.45636580)","(431.39610000, 406.90720000, 460.21120000)",True,1011257258,"(0.17335510, -0.34924320, 0.92083740)",True,"(-0.03496709, 0.01101067, -0.04112796)",True,"(-0.89472850, -0.03236491, -0.44543610)","(431.41720000, 406.90370000, 460.18750000)",True,0.00317569,True,"(431.36240000, 406.90880000, 460.18990000)","(0.10542640, 0.88451460, 0.12272980, -0.43755750)",True,"(0.15097050, -0.33224490, 0.93101500)",True,"(0.02868646, 0.01103317, -0.03537663)",True,"(-0.88403000, -0.01487819, -0.46719340)","(431.37510000, 406.91060000, 460.23500000)",True,0.00345354,True
29.910172,"(-0.88704030, -0.03694936, -0.46021110)","(431.39600000, 406.90710000, 460.21070000)",True,1011265589,"(0.16825870, -0.34483340, 0.92344670)",True,"(-0.03493423, 0.01105772, -0.04146225)",True,"(-0.88916770, -0.03010078, -0.45659040)","(431.41780000, 406.90360000, 460.18750000)",True,0.00310294,True,"(431.36270000, 406.90860000, 460.18930000)","(0.10459370, 0.88621350, 0.12196940, -0.43452180)",True,"(0.15884400, -0.35746770, 0.92030330)",True,"(0.02872600, 0.01090042, -0.03438644)",True,"(-0.88485570, -0.04379558, -0.46380210)","(431.37430000, 406.91060000, 460.23390000)",True,0.00340097,True
29.918504,"(-0.89025900, -0.04452160, -0.45327340)","(431.39620000, 406.90700000, 460.21030000)",True,1011273921,"(0.19674680, -0.34548950, 0.91755680)",True,"(-0.03492638, 0.01113876, -0.04177107)",True,"(-0.89902920, -0.03257306, -0.43667550)","(431.41840000, 406.90340000, 460.18740000)",True,0.00314804,True,"(431.36310000, 406.90830000, 460.18870000)","(0.10375960, 0.88790070, 0.12120740, -0.43148010)",True,"(0.15785220, -0.36709590, 0.91667180)",True,"(0.02873998, 0.01087422, -0.03412649)",True,"(-0.88104790, -0.05644819, -0.46964690)","(431.37410000, 406.91050000, 460.23320000)",True,0.00343008,True
29.926835,"(-0.89128810, -0.04280856, -0.45141210)","(431.39630000, 406.90690000, 460.20990000)",True,1011282252,"(0.20431520, -0.34246830, 0.91703800)",True,"(-0.03492215, 0.01109139, -0.04157262)",True,"(-0.89931560, -0.03156303, -0.43615980)","(431.41860000, 406.90330000, 460.18710000)",True,0.00324501,True,"(431.36340000, 406.90810000, 460.18810000)","(0.10292430, 0.88957570, 0.12044390, -0.42843320)",True,"(0.16860960, -0.36293030, 0.91642760)",True,"(0.02874658, 0.01085437, -0.03405553)",True,"(-0.88288310, -0.05403598, -0.46647350)","(431.37400000, 406.91040000, 460.23260000)",True,0.00345273,True
29.935167,"(-0.88860330, -0.02786484, -0.45782950)","(431.39760000, 406.90650000, 460.21050000)",True,1011290584,"(0.18887330, -0.32186890, 0.92773440)",True,"(-0.03480255, 0.01160701, -0.04407720)",True,"(-0.88870960, -0.01231716, -0.45830510)","(431.42080000, 406.90290000, 460.18860000)",True,0.00318018,True,"(431.36370000, 406.90790000, 460.18750000)","(0.10208760, 0.89123880, 0.11967870, -0.42538060)",True,"(0.18695070, -0.35116580, 0.91745000)",True,"(0.02875258, 0.01093614, -0.03471425)",True,"(-0.88828200, -0.04340558, -0.45724300)","(431.37450000, 406.91020000, 460.23250000)",True,0.00343662,True
29.943498,"(-0.88863300, -0.01353145, -0.45841940)","(431.39840000, 406.90630000, 460.21100000)",True,1011298915,"(0.18016050, -0.31434630, 0.93203740)",True,"(-0.03471582, 0.01202586, -0.04612445)",True,"(-0.88343790, -0.00473734, -0.46852420)","(431.42240000, 406.90260000, 460.18980000)",True,0.00308934,True,"(431.36370000, 406.90780000, 460.18720000)","(0.10210370, 0.89168020, 0.11957880, -0.42447870)",True,"(0.20092770, -0.33139040, 0.92184450)",True,"(0.02875832, 0.01088055, -0.03453703)",True,"(-0.89364470, -0.02232263, -0.44821970)","(431.37430000, 406.91010000, 460.23220000)",True,0.00334677,True
29.95183,"(-0.89093460, -0.00762236, -0.45406770)","(431.39790000, 406.90630000, 460.21040000)",True,1011307247,"(0.18690490, -0.30810550, 0.93280030)",True,"(-0.03473030, 0.01183409, -0.04522292)",True,"(-0.88579860, 0.00210162, -0.46406500)","(431.42180000, 406.90260000, 460.18910000)",True,0.00305353,True,"(431.36380000, 406.90770000, 460.18700000)","(0.10223640, 0.89195520, 0.11956980, -0.42387110)",True,"(0.20726010, -0.32690430, 0.92204280)",True,"(0.02876427, 0.01078720, -0.03419112)",True,"(-0.89587370, -0.01734468, -0.44397030)","(431.37410000, 406.91010000, 460.23180000)",True,0.00339034,True
29.960161,"(-0.89706860, -0.01235586, -0.44171860)","(431.39790000, 406.90630000, 460.21030000)",True,1011315578,"(0.20553590, -0.32662960, 0.92251590)",True,"(-0.03472444, 0.01175160, -0.04479288)",True,"(-0.89451440, -0.01693887, -0.44671810)","(431.42140000, 406.90260000, 460.18870000)",True,0.00311812,True,"(431.36380000, 406.90770000, 460.18680000)","(0.10236910, 0.89222970, 0.11956080, -0.42326330)",True,"(0.21723940, -0.31808470, 0.92282100)",True,"(0.02876578, 0.01082266, -0.03473753)",True,"(-0.89957560, -0.00777224, -0.43669600)","(431.37440000, 406.90990000, 460.23190000)",True,0.00341570,True
29.968493,"(-0.90305840, -0.01867997, -0.42911130)","(431.39660000, 406.90630000, 460.20900000)",True,1011323910,"(0.23181150, -0.33663940, 0.91264340)",True,"(-0.03483234, 0.01100275, -0.04132091)",True,"(-0.90591250, -0.02711996, -0.42259560)","(431.41880000, 406.90280000, 460.18620000)",True,0.00320987,True,"(431.36390000, 406.90760000, 460.18660000)","(0.10250180, 0.89250400, 0.11955170, -0.42265530)",True,"(0.21946720, -0.32058720, 0.92143250)",True,"(0.02879697, 0.01083345, -0.03477849)",True,"(-0.90009440, -0.01023768, -0.43557470)","(431.37450000, 406.90990000, 460.23180000)",True,0.00335118,True
29.976825,"(-0.89989650, -0.00233722, -0.43609730)","(431.39770000, 406.90620000, 460.20970000)",True,1011332242,"(0.22000120, -0.31350710, 0.92373660)",True,"(-0.03471000, 0.01154802, -0.04387224)",True,"(-0.89953980, -0.00262618, -0.43683100)","(431.42080000, 406.90260000, 460.18780000)",True,0.00322861,True,"(431.36390000, 406.90760000, 460.18640000)","(0.10263440, 0.89277770, 0.11954260, -0.42204700)",True,"(0.22163390, -0.31297300, 0.92352290)",True,"(0.02881216, 0.01087904, -0.03494336)",True,"(-0.90025260, -0.00204826, -0.43536320)","(431.37450000, 406.90980000, 460.23170000)",True,0.00333325,True
29.985156,"(-0.90224170, -0.01383704, -0.43100880)","(431.39770000, 406.90620000, 460.20970000)",True,1011340573,"(0.22268680, -0.31202700, 0.92359920)",True,"(-0.03469957, 0.01156137, -0.04392757)",True,"(-0.90051930, -0.00082952, -0.43481530)","(431.42080000, 406.90250000, 460.18780000)",True,0.00319299,True,"(431.36390000, 406.90760000, 460.18620000)","(0.10277030, 0.89285190, 0.11956740, -0.42185010)",True,"(0.22856140, -0.33670040, 0.91343690)",True,"(0.02884457, 0.01091534, -0.03503418)",True,"(-0.90379570, -0.02684213, -0.42712170)","(431.37460000, 406.90980000, 460.23160000)",True,0.00337500,True
29.993488,"(-0.89933510, -0.01038933, -0.43713650)","(431.39770000, 406.90610000, 460.20970000)",True,1011348905,"(0.21536250, -0.32058720, 0.92239380)",True,"(-0.03468112, 0.01163206, -0.04428670)",True,"(-0.89759200, -0.00968490, -0.44072080)","(431.42100000, 406.90240000, 460.18790000)",True,0.00321733,True,"(431.36380000, 406.90760000, 460.18620000)","(0.10290810, 0.89280550, 0.11961260, -0.42190180)",True,"(0.22299190, -0.32200620, 0.92008970)",True,"(0.02884962, 0.01088054, -0.03479774)",True,"(-0.90106370, -0.01109356, -0.43354480)","(431.37430000, 406.90990000, 460.23140000)",True,0.00333028,True
30.001819,"(-0.89857830, -0.00613350, -0.43877040)","(431.39800000, 406.90610000, 460.21000000)",True,1011357236,"(0.22146610, -0.31304930, 0.92353820)",True,"(-0.03469339, 0.01160976, -0.04418988)",True,"(-0.90014830, -0.00142565, -0.43558120)","(431.42090000, 406.90240000, 460.18780000)",True,0.00321271,True,"(431.36380000, 406.90760000, 460.18620000)","(0.10304590, 0.89275910, 0.11965780, -0.42195350)",True,"(0.21376040, -0.32189940, 0.92231750)",True,"(0.02890006, 0.01112515, -0.03598520)",True,"(-0.89697710, -0.01084105, -0.44194420)","(431.37520000, 406.90970000, 460.23220000)",True,0.00334062,True
30.010151,"(-0.90163400, -0.00865182, -0.43241330)","(431.39720000, 406.90620000, 460.20930000)",True,1011365568,"(0.23521420, -0.32804870, 0.91490170)",True,"(-0.03478928, 0.01124606, -0.04243938)",True,"(-0.90675200, -0.01688259, -0.42132610)","(431.41950000, 406.90260000, 460.18660000)",True,0.00325246,True,"(431.36370000, 406.90760000, 460.18610000)","(0.10318370, 0.89271280, 0.11970310, -0.42200510)",True,"(0.21290590, -0.31222530, 0.92582700)",True,"(0.02888701, 0.01110289, -0.03585288)",True,"(-0.89632040, -0.00041909, -0.44340690)","(431.37500000, 406.90970000, 460.23200000)",True,0.00343832,True
30.018482,"(-0.90342770, -0.00227961, -0.42873450)","(431.39740000, 406.90610000, 460.20940000)",True,1011373899,"(0.24131770, -0.31677250, 0.91728210)",True,"(-0.03479658, 0.01134895, -0.04288631)",True,"(-0.90913640, -0.00469566, -0.41647220)","(431.41980000, 406.90250000, 460.18680000)",True,0.00326991,True,"(431.36360000, 406.90760000, 460.18600000)","(0.10332160, 0.89266630, 0.11974830, -0.42205670)",True,"(0.21548460, -0.31196590, 0.92532350)",True,"(0.02887932, 0.01109476, -0.03581798)",True,"(-0.89754840, 0.00013691, -0.44091600)","(431.37490000, 406.90970000, 460.23190000)",True,0.00337236,True
30.026814,"(-0.90343560, -0.00457680, -0.42869940)","(431.39730000, 406.90610000, 460.20930000)",True,1011382231,"(0.23901370, -0.32070920, 0.91650390)",True,"(-0.03481805, 0.01133286, -0.04285397)",True,"(-0.90833760, -0.00861211, -0.41814910)","(431.41970000, 406.90250000, 460.18670000)",True,0.00325952,True,"(431.36360000, 406.90760000, 460.18600000)","(0.10345940, 0.89261980, 0.11979350, -0.42210840)",True,"(0.21713260, -0.31286620, 0.92463680)",True,"(0.02887163, 0.01108661, -0.03578307)",True,"(-0.89839670, -0.00054083, -0.43918460)","(431.37480000, 406.90970000, 460.23190000)",True,0.00340834,True
30.035145,"(-0.90576210, -0.00346479, -0.42377240)","(431.39710000, 406.90610000, 460.20900000)",True,1011390562,"(0.24226380, -0.31878660, 0.91633610)",True,"(-0.03484282, 0.01127628, -0.04260172)",True,"(-0.90974500, -0.00631509, -0.41511950)","(431.41940000, 406.90250000, 460.18640000)",True,0.00324051,True,"(431.36350000, 406.90760000, 460.18590000)","(0.10359570, 0.89257170, 0.11983950, -0.42216360)",True,"(0.22428890, -0.31324770, 0.92279050)",True,"(0.02883679, 0.01102724, -0.03560814)",True,"(-0.90168960, -0.00061412, -0.43238360)","(431.37470000, 406.90970000, 460.23170000)",True,0.00332036,True
30.043477,"(-0.91100680, -0.00104451, -0.41239000)","(431.39680000, 406.90610000, 460.20910000)",True,1011398894,"(0.25184630, -0.31417850, 0.91534420)",True,"(-0.03484935, 0.01127180, -0.04260751)",True,"(-0.91480670, -0.00147263, -0.40388920)","(431.41910000, 406.90250000, 460.18640000)",True,0.00328690,True,"(431.36320000, 406.90750000, 460.18610000)","(0.10317840, 0.89192580, 0.12017410, -0.42353370)",True,"(0.23391720, -0.31332400, 0.92037960)",True,"(0.02883162, 0.01101816, -0.03560446)",True,"(-0.90712770, -0.00061629, -0.42085510)","(431.37450000, 406.90960000, 460.23180000)",True,0.00339920,True
30.051808,"(-0.90792470, 0.00074428, -0.41913270)","(431.39710000, 406.90600000, 460.20950000)",True,1011407225,"(0.23493960, -0.31053160, 0.92105100)",True,"(-0.03479437, 0.01157077, -0.04399841)",True,"(-0.90864910, 0.00230776, -0.41755410)","(431.41990000, 406.90240000, 460.18730000)",True,0.00322611,True,"(431.36290000, 406.90750000, 460.18620000)","(0.10276100, 0.89127760, 0.12050840, -0.42490250)",True,"(0.23132320, -0.31349180, 0.92097470)",True,"(0.02882988, 0.01100198, -0.03554796)",True,"(-0.90719520, -0.00081915, -0.42070930)","(431.37420000, 406.90960000, 460.23180000)",True,0.00339084,True
30.06014,"(-0.90779110, 0.00017941, -0.41942270)","(431.39680000, 406.90590000, 460.20950000)",True,1011415557,"(0.23139950, -0.30960080, 0.92227170)",True,"(-0.03479959, 0.01154539, -0.04389874)",True,"(-0.90826700, 0.00326109, -0.41837840)","(431.41950000, 406.90240000, 460.18710000)",True,0.00322580,True,"(431.36250000, 406.90750000, 460.18630000)","(0.10234320, 0.89062710, 0.12084230, -0.42627040)",True,"(0.22868350, -0.31544490, 0.92095950)",True,"(0.02882814, 0.01101816, -0.03560446)",True,"(-0.90730540, -0.00290229, -0.42046230)","(431.37410000, 406.90950000, 460.23190000)",True,0.00337947,True
30.068471,"(-0.91068630, 0.00096634, -0.41309770)","(431.39640000, 406.90590000, 460.20940000)",True,1011423888,"(0.24020390, -0.30868530, 0.92031860)",True,"(-0.03480643, 0.01148877, -0.04366255)",True,"(-0.91315360, 0.00420612, -0.40759410)","(431.41900000, 406.90250000, 460.18690000)",True,0.00327838,True,"(431.36220000, 406.90750000, 460.18640000)","(0.10192530, 0.88997430, 0.12117600, -0.42763700)",True,"(0.22801210, -0.31483460, 0.92134090)",True,"(0.02882607, 0.01100198, -0.03554796)",True,"(-0.90817610, -0.00227355, -0.41858210)","(431.37380000, 406.90940000, 460.23200000)",True,0.00337778,True
30.076803,"(-0.91215310, 0.00384390, -0.40983150)","(431.39610000, 406.90590000, 460.20940000)",True,1011432220,"(0.24028020, -0.30393980, 0.92187500)",True,"(-0.03481160, 0.01150392, -0.04374481)",True,"(-0.91414870, 0.00915542, -0.40527570)","(431.41870000, 406.90250000, 460.18690000)",True,0.00331982,True,"(431.36190000, 406.90750000, 460.18650000)","(0.10150700, 0.88931920, 0.12150930, -0.42900270)",True,"(0.22984310, -0.31405640, 0.92115780)",True,"(0.02882399, 0.01098582, -0.03549146)",True,"(-0.91010930, -0.00146780, -0.41436560)","(431.37360000, 406.90930000, 460.23200000)",True,0.00338293,True
30.085134,"(-0.91391820, -0.00025487, -0.40589820)","(431.39600000, 406.90590000, 460.20950000)",True,1011440551,"(0.24406430, -0.31187440, 0.91822810)",True,"(-0.03481419, 0.01152870, -0.04388228)",True,"(-0.91669280, 0.00118534, -0.39959090)","(431.41860000, 406.90250000, 460.18700000)",True,0.00326192,True,"(431.36170000, 406.90750000, 460.18660000)","(0.10171430, 0.88893200, 0.12158340, -0.42973420)",True,"(0.23049930, -0.31463620, 0.92079160)",True,"(0.02882420, 0.01097636, -0.03546930)",True,"(-0.91109850, -0.00169505, -0.41218520)","(431.37340000, 406.90940000, 460.23210000)",True,0.00338664,True
30.093466,"(-0.91581850, -0.00039169, -0.40159230)","(431.39570000, 406.90590000, 460.20940000)",True,1011448883,"(0.24957280, -0.31243900, 0.91654970)",True,"(-0.03484178, 0.01142748, -0.04342812)",True,"(-0.91952910, 0.00104456, -0.39302060)","(431.41810000, 406.90250000, 460.18670000)",True,0.00327037,True,"(431.36150000, 406.90750000, 460.18670000)","(0.10206530, 0.88860630, 0.12159790, -0.43032020)",True,"(0.23127750, -0.31521610, 0.92039490)",True,"(0.02882399, 0.01097633, -0.03548685)",True,"(-0.91202600, -0.00182783, -0.41012830)","(431.37330000, 406.90940000, 460.23210000)",True,0.00338956,True
30.101797,"(-0.91749450, -0.00124869, -0.39774670)","(431.39540000, 406.90590000, 460.20940000)",True,1011457214,"(0.25537110, -0.31422420, 0.91433720)",True,"(-0.03486937, 0.01135620, -0.04308002)",True,"(-0.92247810, -0.00039167, -0.38604920)","(431.41760000, 406.90250000, 460.18650000)",True,0.00327905,True,"(431.36130000, 406.90750000, 460.18680000)","(0.10241610, 0.88828010, 0.12161230, -0.43090590)",True,"(0.23065190, -0.31593320, 0.92030330)",True,"(0.02882355, 0.01098108, -0.03548915)",True,"(-0.91236180, -0.00210556, -0.40937950)","(431.37320000, 406.90940000, 460.23220000)",True,0.00339584,True
30.110129,"(-0.91886190, -0.00057584, -0.39457900)","(431.39530000, 406.90590000, 460.20940000)",True,1011465546,"(0.25218200, -0.31427000, 0.91522220)",True,"(-0.03487526, 0.01134270, -0.04302699)",True,"(-0.92174080, 0.00007433, -0.38780650)","(431.41740000, 406.90250000, 460.18640000)",True,0.00327754,True,"(431.36110000, 406.90750000, 460.18680000)","(0.10276700, 0.88795330, 0.12162670, -0.43149140)",True,"(0.23785400, -0.31555180, 0.91859440)",True,"(0.02879396, 0.01100841, -0.03561915)",True,"(-0.91593270, -0.00122603, -0.40133010)","(431.37320000, 406.90940000, 460.23230000)",True,0.00339677,True
30.11846,"(-0.91898760, -0.00011456, -0.39428640)","(431.39510000, 406.90590000, 460.20940000)",True,1011473877,"(0.24897770, -0.31411740, 0.91613770)",True,"(-0.03488116, 0.01132921, -0.04297395)",True,"(-0.92099090, 0.00071232, -0.38958340)","(431.41710000, 406.90250000, 460.18640000)",True,0.00327593,True,"(431.36090000, 406.90760000, 460.18690000)","(0.10310460, 0.88762740, 0.12163740, -0.43207810)",True,"(0.23896790, -0.31571960, 0.91825870)",True,"(0.02878511, 0.01100714, -0.03560282)",True,"(-0.91695960, -0.00094146, -0.39897890)","(431.37300000, 406.90940000, 460.23240000)",True,0.00339987,True
30.126792,"(-0.91924830, -0.00015038, -0.39367840)","(431.39490000, 406.90590000, 460.20940000)",True,1011482209,"(0.24595640, -0.31268310, 0.91745000)",True,"(-0.03488873, 0.01132796, -0.04294601)",True,"(-0.92025370, 0.00189193, -0.39131780)","(431.41690000, 406.90250000, 460.18630000)",True,0.00327651,True,"(431.36070000, 406.90750000, 460.18700000)","(0.10297970, 0.88734720, 0.12152100, -0.43271550)",True,"(0.24067690, -0.31657410, 0.91751100)",True,"(0.02877627, 0.01100586, -0.03558649)",True,"(-0.91823290, -0.00219268, -0.39603480)","(431.37290000, 406.90930000, 460.23240000)",True,0.00339858,True
30.135124,"(-0.91897090, 0.00131694, -0.39432320)","(431.39470000, 406.90590000, 460.20940000)",True,1011490541,"(0.24082950, -0.30874630, 0.92013550)",True,"(-0.03488791, 0.01132921, -0.04297395)",True,"(-0.91856400, 0.00570427, -0.39523120)","(431.41670000, 406.90240000, 460.18630000)",True,0.00327176,True,"(431.36040000, 406.90740000, 460.18700000)","(0.10285470, 0.88706670, 0.12140450, -0.43335270)",True,"(0.24208070, -0.31707760, 0.91697690)",True,"(0.02876994, 0.01100674, -0.03557184)",True,"(-0.91935910, -0.00307046, -0.39340740)","(431.37270000, 406.90930000, 460.23240000)",True,0.00339519,True
30.143455,"(-0.91984500, 0.00066924, -0.39228160)","(431.39460000, 406.90580000, 460.20940000)",True,1011498872,"(0.24104310, -0.30920410, 0.91992190)",True,"(-0.03489210, 0.01134270, -0.04302699)",True,"(-0.91921030, 0.00487530, -0.39373680)","(431.41650000, 406.90240000, 460.18630000)",True,0.00325707,True,"(431.36020000, 406.90740000, 460.18710000)","(0.10272970, 0.88678570, 0.12128800, -0.43398960)",True,"(0.24346920, -0.31718440, 0.91656490)",True,"(0.02876361, 0.01100586, -0.03555721)",True,"(-0.92046100, -0.00353681, -0.39081840)","(431.37260000, 406.90920000, 460.23240000)",True,0.00340038,True
30.151787,"(-0.92074420, 0.00020832, -0.39016670)","(431.39440000, 406.90580000, 460.20940000)",True,1011507204,"(0.24162290, -0.30938720, 0.91972350)",True,"(-0.03489628, 0.01135620, -0.04308002)",True,"(-0.91999010, 0.00433920, -0.39191780)","(431.41640000, 406.90230000, 460.18630000)",True,0.00326932,True,"(431.36000000, 406.90730000, 460.18710000)","(0.10260460, 0.88650430, 0.12117140, -0.43462630)",True,"(0.24467470, -0.31721500, 0.91622920)",True,"(0.02875826, 0.01100574, -0.03555365)",True,"(-0.92147930, -0.00392259, -0.38840750)","(431.37240000, 406.90910000, 460.23250000)",True,0.00339665,True
30.160118,"(-0.92156920, -0.00079945, -0.38821330)","(431.39430000, 406.90570000, 460.20940000)",True,1011515535,"(0.24177550, -0.31060790, 0.91926570)",True,"(-0.03489813, 0.01140247, -0.04325495)",True,"(-0.92063190, 0.00270575, -0.39042220)","(431.41630000, 406.90230000, 460.18640000)",True,0.00325136,True,"(431.35980000, 406.90730000, 460.18720000)","(0.10247940, 0.88622240, 0.12105480, -0.43526280)",True,"(0.24588010, -0.31724550, 0.91590880)",True,"(0.02875290, 0.01100560, -0.03555008)",True,"(-0.92248980, -0.00430467, -0.38599760)","(431.37230000, 406.90910000, 460.23250000)",True,0.00339296,True
30.16845,"(-0.92224190, -0.00174546, -0.38660960)","(431.39420000, 406.90560000, 460.20950000)",True,1011523867,"(0.24226380, -0.31196590, 0.91867070)",True,"(-0.03489996, 0.01144875, -0.04342987)",True,"(-0.92140850, 0.00092514, -0.38859420)","(431.41630000, 406.90230000, 460.18650000)",True,0.00325981,True,"(431.35960000, 406.90720000, 460.18720000)","(0.10235420, 0.88594000, 0.12093800, -0.43589900)",True,"(0.24601750, -0.31701660, 0.91593930)",True,"(0.02875085, 0.01100305, -0.03554159)",True,"(-0.92306430, -0.00441606, -0.38462040)","(431.37210000, 406.90900000, 460.23250000)",True,0.00339230,True
30.176781,"(-0.92284360, -0.00206175, -0.38516930)","(431.39400000, 406.90550000, 460.20950000)",True,1011532198,"(0.24313350, -0.31198120, 0.91844180)",True,"(-0.03490137, 0.01144878, -0.04343044)",True,"(-0.92228720, 0.00055934, -0.38650490)","(431.41600000, 406.90220000, 460.18640000)",True,0.00324757,True,"(431.35940000, 406.90710000, 460.18730000)","(0.10222900, 0.88565710, 0.12082130, -0.43653510)",True,"(0.24552920, -0.31694030, 0.91609190)",True,"(0.02875269, 0.01100050, -0.03553310)",True,"(-0.92339180, -0.00468293, -0.38383050)","(431.37190000, 406.90900000, 460.23250000)",True,0.00339331,True
30.185113,"(-0.92303560, -0.00084996, -0.38471350)","(431.39390000, 406.90550000, 460.20940000)",True,1011540530,"(0.24325560, -0.31211850, 0.91836550)",True,"(-0.03489996, 0.01144881, -0.04343100)",True,"(-0.92254980, 0.00033131, -0.38587790)","(431.41590000, 406.90220000, 460.18640000)",True,0.00323512,True,"(431.35930000, 406.90710000, 460.18720000)","(0.10214010, 0.88553540, 0.12084470, -0.43679630)",True,"(0.24551390, -0.31434630, 0.91699220)",True,"(0.02875279, 0.01099989, -0.03553393)",True,"(-0.92351870, -0.00203127, -0.38354810)","(431.37180000, 406.90890000, 460.23250000)",True,0.00339237,True
30.193444,"(-0.92298420, 0.00026444, -0.38483770)","(431.39370000, 406.90560000, 460.20940000)",True,1011548861,"(0.24256900, -0.31153870, 0.91874690)",True,"(-0.03489882, 0.01144905, -0.04344562)",True,"(-0.92238260, 0.00093213, -0.38627640)","(431.41580000, 406.90220000, 460.18630000)",True,0.00323735,True,"(431.35910000, 406.90710000, 460.18720000)","(0.10206080, 0.88545610, 0.12090500, -0.43695900)",True,"(0.24548340, -0.31278990, 0.91754150)",True,"(0.02875290, 0.01099928, -0.03553310)",True,"(-0.92358330, -0.00040326, -0.38339770)","(431.37170000, 406.90900000, 460.23250000)",True,0.00340057,True
30.201776,"(-0.92289470, 0.00095773, -0.38505150)","(431.39360000, 406.90560000, 460.20940000)",True,1011557193,"(0.24273680, -0.31060790, 0.91900630)",True,"(-0.03489767, 0.01144931, -0.04346023)",True,"(-0.92254630, 0.00189358, -0.38588180)","(431.41560000, 406.90220000, 460.18630000)",True,0.00323410,True,"(431.35900000, 406.90710000, 460.18720000)","(0.10198140, 0.88537660, 0.12096530, -0.43712170)",True,"(0.24433900, -0.31237790, 0.91798400)",True,"(0.02875716, 0.01099677, -0.03553114)",True,"(-0.92324130, 0.00002188, -0.38422070)","(431.37160000, 406.90900000, 460.23240000)",True,0.00339992,True
30.210107,"(-0.92229160, 0.00077873, -0.38649410)","(431.39340000, 406.90560000, 460.20930000)",True,1011565524,"(0.24273680, -0.31057740, 0.91902160)",True,"(-0.03489767, 0.01144931, -0.04346023)",True,"(-0.92267080, 0.00191303, -0.38558400)","(431.41550000, 406.90230000, 460.18620000)",True,0.00323407,True,"(431.35880000, 406.90720000, 460.18710000)","(0.10190210, 0.88529720, 0.12102570, -0.43728440)",True,"(0.24066160, -0.31274410, 0.91883850)",True,"(0.02877087, 0.01098750, -0.03546289)",True,"(-0.92191020, -0.00035560, -0.38740340)","(431.37140000, 406.90900000, 460.23230000)",True,0.00340006,True
30.218439,"(-0.92237680, 0.00112456, -0.38628990)","(431.39330000, 406.90560000, 460.20920000)",True,1011573856,"(0.24278260, -0.30966190, 0.91931150)",True,"(-0.03489767, 0.01145192, -0.04348090)",True,"(-0.92278520, 0.00285988, -0.38530430)","(431.41540000, 406.90230000, 460.18620000)",True,0.00323230,True,"(431.35870000, 406.90720000, 460.18710000)","(0.10182280, 0.88521780, 0.12108600, -0.43744710)",True,"(0.24046330, -0.31297300, 0.91880800)",True,"(0.02877164, 0.01098743, -0.03545689)",True,"(-0.92196460, -0.00061077, -0.38727370)","(431.37130000, 406.90900000, 460.23230000)",True,0.00339093,True
30.22677,"(-0.92257510, 0.00264102, -0.38580860)","(431.39320000, 406.90560000, 460.20920000)",True,1011582187,"(0.24343870, -0.30720520, 0.91996770)",True,"(-0.03489996, 0.01145192, -0.04348090)",True,"(-0.92303270, 0.00525093, -0.38468570)","(431.41530000, 406.90230000, 460.18610000)",True,0.00323180,True,"(431.35860000, 406.90720000, 460.18700000)","(0.10172320, 0.88518610, 0.12104830, -0.43754480)",True,"(0.24070740, -0.31217960, 0.91900630)",True,"(0.02877240, 0.01098750, -0.03545136)",True,"(-0.92210970, 0.00003108, -0.38692860)","(431.37120000, 406.90900000, 460.23220000)",True,0.00337251,True
30.235102,"(-0.92279710, 0.00332224, -0.38527200)","(431.39310000, 406.90560000, 460.20910000)",True,1011590519,"(0.24403380, -0.30662540, 0.91999820)",True,"(-0.03490278, 0.01145192, -0.04348090)",True,"(-0.92330390, 0.00560778, -0.38402930)","(431.41520000, 406.90230000, 460.18610000)",True,0.00321820,True,"(431.35850000, 406.90710000, 460.18700000)","(0.10161710, 0.88516970, 0.12097900, -0.43762160)",True,"(0.24110410, -0.31098940, 0.91931150)",True,"(0.02877441, 0.01098801, -0.03545113)",True,"(-0.92228390, 0.00103663, -0.38651190)","(431.37100000, 406.90900000, 460.23220000)",True,0.00335846,True
