date, time, timestamp, data_time,screenPospedestrianX,screenPospedestrianY, screenPospedestrianZ,pedestrianworldpositionX, pedestrianworldpositionY, pedestrianworldpositionZ,screenPosCubeX,screenPosCubeY, screenPosCubeZ,CubeworldpositionX, CubeworldpositionY, CubeworldpositionZ,
29/01/20,10:52:59,132248299797314820,20200129T225259,0,0,0,431.3312,406.4293,460.0639,1559.964,979.5639,5.127313,436.66,407.21,462.33
29/01/20,10:52:59,132248299797939627,20200129T225259,0,0,0,431.3342,406.4261,460.0674,1533.794,985.1438,5.177717,436.66,407.21,462.33
29/01/20,10:52:59,132248299798329640,20200129T225259,0,0,0,431.3371,406.4284,460.0776,1502.229,951.5645,5.166521,436.66,407.21,462.33
29/01/20,10:52:59,132248299798930226,20200129T225259,0,0,0,431.3375,406.4249,460.083,1514.226,944.7021,5.134378,436.66,407.21,462.33
29/01/20,10:52:59,132248299799330233,20200129T225259,0,0,0,431.3345,406.4146,460.0911,1562.179,996.7393,5.139438,436.66,407.21,462.33
29/01/20,10:52:59,132248299799930321,20200129T225259,0,0,0,431.3322,406.4035,460.0948,1608.738,1018.776,5.086036,436.66,407.21,462.33
29/01/20,10:53:00,132248299800320340,20200129T225300,0,0,0,431.3301,406.386,460.1022,1741.46,1059.932,4.858188,436.66,407.21,462.33
29/01/20,10:53:00,132248299801070511,20200129T225300,0,0,0,431.3307,406.3733,460.1067,1802.139,1091.423,4.749627,436.66,407.21,462.33
29/01/20,10:53:00,132248299801600514,20200129T225300,0,0,0,431.3434,406.3522,460.1206,1866.754,1200.82,4.653089,436.66,407.21,462.33
29/01/20,10:53:00,132248299801960283,20200129T225300,0,0,0,431.349,406.3411,460.1241,1860.196,1242.192,4.678563,436.66,407.21,462.33
29/01/20,10:53:00,132248299802560279,20200129T225300,0,0,0,431.353,406.3294,460.1266,1833.999,1287.285,4.747773,436.66,407.21,462.33
29/01/20,10:53:00,132248299802955688,20200129T225300,0,0,0,431.359,406.3151,460.1313,1770.552,1358.149,4.894741,436.66,407.21,462.33
29/01/20,10:53:00,132248299803575688,20200129T225300,0,0,0,431.3616,406.3065,460.1336,1740.271,1381.427,4.960007,436.66,407.21,462.33
29/01/20,10:53:00,132248299803970287,20200129T225300,0,0,0,431.3624,406.3012,460.1402,1664.212,1388.208,5.132965,436.66,407.21,462.33
29/01/20,10:53:00,132248299804610287,20200129T225300,0,0,0,431.3616,406.2971,460.1434,1624.996,1370.605,5.226682,436.66,407.21,462.33
29/01/20,10:53:00,132248299805030421,20200129T225300,0,0,0,431.3586,406.2979,460.1489,1582.574,1341.186,5.324991,436.66,407.21,462.33
29/01/20,10:53:00,132248299805960518,20200129T225300,0,0,0,431.353,406.3026,460.1547,1570.933,1292.617,5.35217,436.66,407.21,462.33
29/01/20,10:53:00,132248299806370272,20200129T225300,0,0,0,431.3476,406.3127,460.1565,1548.468,1305.284,5.40152,436.66,407.21,462.33
29/01/20,10:53:00,132248299806973550,20200129T225300,0,0,0,431.3498,406.3266,460.158,1512.057,1273.179,5.463379,436.66,407.21,462.33
29/01/20,10:53:00,132248299807373680,20200129T225300,0,0,0,431.3512,406.3311,460.1579,1480.558,1271.922,5.518191,436.66,407.21,462.33
29/01/20,10:53:00,132248299808155473,20200129T225300,0,0,0,431.3549,406.3361,460.1554,1403.12,1319.224,5.64213,436.66,407.21,462.33
29/01/20,10:53:00,132248299808635463,20200129T225300,1295,1971,8.125176E-05,431.3573,406.3364,460.1519,1329.056,1360.773,5.721052,436.66,407.21,462.33
29/01/20,10:53:00,132248299809075463,20200129T225300,0,0,0,431.3568,406.3355,460.1496,1298.131,1374.296,5.744131,436.66,407.21,462.33
29/01/20,10:53:00,132248299809795495,20200129T225300,0,0,0,431.3543,406.3322,460.1465,1278.009,1394.991,5.752264,436.66,407.21,462.33
29/01/20,10:53:01,132248299810306007,20200129T225301,0,0,0,431.3524,406.3294,460.1455,1260.736,1387.62,5.768331,436.66,407.21,462.33
29/01/20,10:53:01,132248299810866122,20200129T225301,629,1971,5.554437E-05,431.3529,406.3292,460.1445,1251.543,1373.631,5.779164,436.66,407.21,462.33
29/01/20,10:53:01,132248299811326127,20200129T225301,0,0,0,431.3534,406.334,460.1425,1236.124,1344.931,5.79368,436.66,407.21,462.33
29/01/20,10:53:01,132248299811746122,20200129T225301,0,0,0,431.3541,406.3384,460.1413,1226.126,1316.047,5.799318,436.66,407.21,462.33
29/01/20,10:53:01,132248299812441715,20200129T225301,0,0,0,431.3514,406.3471,460.1398,1185.441,1295.697,5.805998,436.66,407.21,462.33
29/01/20,10:53:01,132248299813015444,20200129T225301,0,0,0,431.3485,406.3511,460.1369,1148.553,1298.195,5.805139,436.66,407.21,462.33
29/01/20,10:53:01,132248299813415439,20200129T225301,0,0,0,431.3467,406.3514,460.1357,1137.234,1288.797,5.802635,436.66,407.21,462.33
29/01/20,10:53:01,132248299814110198,20200129T225301,0,0,0,431.3423,406.3486,460.1353,1147.977,1267.92,5.805196,436.66,407.21,462.33
